rank,uid,username,type,accompany,medal_name,medal_level
1,259162605,灰毛艾露猫,提督,162,绿冻,46
2,3546919678773500,灰獺,提督,173,绿冻,45
3,1056997306,異分岐のプリエ,提督,179,绿冻,43
4,954264,禅心皈无意,提督,161,绿冻,43
5,620527230,gorilla3535,提督,164,绿冻,42
6,39184396,继续吹着风,提督,173,绿冻,42
7,2399747,绫辻澪,提督,168,绿冻,41
8,476251017,衣水难尽,提督,162,绿冻,41
9,352883270,米洗鳰原葉,提督,121,绿冻,41
10,485418462,灰泽满家的伊洛本人,提督,108,绿冻,41
11,39493583,本命伊利亚,提督,161,绿冻,40
12,13334226,微绫,提督,161,绿冻,40
13,3546983578994744,KOU_KEI,提督,165,绿冻,39
14,5623688,Helikobeter,提督,100,绿冻,39
15,1429196293,匹诺曹317,提督,103,绿冻,38
16,471084,一稞大青菜,提督,168,绿冻,38
17,1002305706,雪音-xy,提督,108,绿冻,38
18,228098233,叹虚,提督,141,绿冻,38
19,208818750,你治好了也会流口水,提督,123,绿冻,38
20,321224291,区泽马,提督,93,绿冻,37
21,5775091,sue77776,提督,156,绿冻,37
22,6251296,栗帽,提督,60,绿冻,36
23,494629966,aIIblacks,提督,115,绿冻,36
24,27341319,加库伯_重生冷却中,提督,170,绿冻,36
25,916810,Jing11219,提督,31,绿冻,35
26,249486249,larva_中国囚人,提督,66,绿冻,34
27,24785752,Fndryk,提督,85,绿冻,34
28,244453975,大纳言黑翼,提督,112,绿冻,34
29,10158641,柜男爆破猴楼来福,提督,114,绿冻,34
30,1569772,灰泽满毒唯澹台璃沙,提督,60,绿冻,33
31,16934546,yowaai,提督,99,绿冻,32
32,24463362,悦清平,提督,82,绿冻,31
33,361364517,本間心鈴厨,提督,20,绿冻,31
34,435816551,大梦自知,提督,8,绿冻,31
35,523891,桜羽エマ様,提督,40,绿冻,31
36,29552416,我一厢情愿的恋人,提督,13,绿冻,31
37,8396429,airstone42,提督,9,绿冻,30
38,3537111361784788,梦里频得句,提督,8,绿冻,30
39,8097996,明石ito,舰长,166,绿冻,41
40,285693795,星光箱水母,舰长,166,绿冻,41
41,2044760,Stan661,舰长,153,绿冻,41
42,5266758,水布Mizufu,舰长,126,绿冻,40
43,6580838,兰卡兰卡兰兰的卡,舰长,179,绿冻,39
44,13012997,污盘子,舰长,177,绿冻,38
45,108005133,Taco_7,舰长,176,绿冻,37
46,14071856,最后一步,舰长,165,绿冻,36
47,1603612,月ノneet,舰长,151,绿冻,36
48,863500,任任女孩,舰长,168,绿冻,36
49,335998795,自在他化天,舰长,173,绿冻,36
50,4940641,_end1ess,舰长,169,绿冻,36
51,4041465,风霜已尽惊蛰至,舰长,146,绿冻,36
52,18275149,rrrract,舰长,172,绿冻,36
53,10323817,宇宙人不是外星人,舰长,179,绿冻,35
54,1555138395,风云散丶,舰长,91,绿冻,35
55,5366426,選ばれた奏者,舰长,159,绿冻,35
56,297087,可樂中毒,舰长,134,绿冻,35
57,444186960,中年外卖员阿哔official,舰长,162,绿冻,35
58,68243757,花雨浮华,舰长,177,绿冻,35
59,25103813,ヰ繭月,舰长,145,绿冻,34
60,234387635,害羞小柚子,舰长,161,绿冻,34
61,3493122468219352,超浓厚水蜜桃果汁,舰长,163,绿冻,34
62,34880793,Mylenenenenene,舰长,170,绿冻,34
63,23279442,不良定义,舰长,177,绿冻,34
64,283678245,烟画屏幽,舰长,165,绿冻,34
65,195641492,莓棃普贝当,舰长,143,绿冻,34
66,351035979,_纷若_,舰长,161,绿冻,34
67,4045067,Ricardo洞,舰长,171,绿冻,34
68,628611226,孤独な野良猫,舰长,170,绿冻,33
69,253472118,仿佛有一束追光,舰长,125,绿冻,33
70,11972745,残雨断魂,舰长,166,绿冻,33
71,7108333,理性与感性的结晶体,舰长,130,绿冻,33
72,209374441,知世xf,舰长,162,绿冻,33
73,28611751,不是水果是冰菓,舰长,98,绿冻,33
74,269109657,次の舞台へ,舰长,176,绿冻,33
75,1277473796,灰泽满家的stories,舰长,109,绿冻,33
76,5667363,关心坐骨神经疼,舰长,123,绿冻,33
77,7159516,恩仙仙,舰长,179,绿冻,33
78,177397837,幽云怀煦,舰长,84,绿冻,33
